"Plot Title: 10155614"
"#","Date Time, GMT+00:00","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,06/20/14 03:05:35 PM,25.525,,,,,
2,06/20/14 03:05:42 PM,,Logged,,,,
3,06/20/14 03:06:35 PM,25.380,,,,,
4,06/20/14 03:07:35 PM,25.817,,,,,
5,06/20/14 03:08:35 PM,25.866,,,,,
6,06/20/14 03:09:35 PM,27.087,,,,,
7,06/20/14 03:10:35 PM,26.769,,,,,
8,06/20/14 03:11:35 PM,26.158,,,,,
9,06/20/14 03:12:35 PM,25.866,,,,,
10,06/20/14 03:13:35 PM,25.744,,,,,
11,06/20/14 03:14:35 PM,25.598,,,,,
12,06/20/14 03:15:35 PM,25.525,,,,,
13,06/20/14 03:16:35 PM,25.525,,,,,
14,06/20/14 03:17:35 PM,25.574,,,,,
15,06/20/14 03:18:35 PM,25.598,,,,,
16,06/20/14 03:19:35 PM,25.695,,,,,
17,06/20/14 03:20:35 PM,25.768,,,,,
18,06/20/14 03:21:35 PM,25.841,,,,,
19,06/20/14 03:22:35 PM,25.866,,,,,
20,06/20/14 03:23:35 PM,25.890,,,,,
21,06/20/14 03:24:35 PM,25.914,,,,,
22,06/20/14 03:25:35 PM,25.987,,,,,
23,06/20/14 03:26:35 PM,26.207,,,,,
24,06/20/14 03:27:35 PM,26.451,,,,,
25,06/20/14 03:28:35 PM,26.646,,,,,
26,06/20/14 03:29:35 PM,26.793,,,,,
27,06/20/14 03:30:35 PM,26.940,,,,,
28,06/20/14 03:31:35 PM,27.063,,,,,
29,06/20/14 03:32:35 PM,27.210,,,,,
30,06/20/14 03:33:35 PM,27.358,,,,,
31,06/20/14 03:34:35 PM,27.505,,,,,
32,06/20/14 03:35:35 PM,27.604,,,,,
33,06/20/14 03:36:35 PM,27.924,,,,,
34,06/20/14 03:37:35 PM,28.320,,,,,
35,06/20/14 03:38:35 PM,25.016,,,,,
36,06/20/14 03:39:35 PM,21.987,,,,,
37,06/20/14 03:40:35 PM,21.223,,,,,
38,06/20/14 03:41:35 PM,20.770,,,,,
39,06/20/14 03:42:35 PM,20.555,,,,,
40,06/20/14 03:43:35 PM,20.412,,,,,
41,06/20/14 03:44:35 PM,20.317,,,,,
42,06/20/14 03:45:35 PM,20.269,,,,,
43,06/20/14 03:46:35 PM,20.198,,,,,
44,06/20/14 03:47:35 PM,20.103,,,,,
45,06/20/14 03:48:35 PM,20.031,,,,,
46,06/20/14 03:49:35 PM,19.912,,,,,
47,06/20/14 03:50:35 PM,19.841,,,,,
48,06/20/14 03:51:35 PM,19.817,,,,,
49,06/20/14 03:52:35 PM,19.793,,,,,
50,06/20/14 03:53:35 PM,19.770,,,,,
51,06/20/14 03:54:35 PM,19.746,,,,,
52,06/20/14 03:55:35 PM,19.746,,,,,
53,06/20/14 03:56:35 PM,19.722,,,,,
54,06/20/14 03:57:35 PM,19.722,,,,,
55,06/20/14 03:58:35 PM,19.746,,,,,
56,06/20/14 03:59:35 PM,19.770,,,,,
57,06/20/14 04:00:35 PM,19.841,,,,,
58,06/20/14 04:01:35 PM,19.865,,,,,
59,06/20/14 04:02:35 PM,19.770,,,,,
60,06/20/14 04:03:35 PM,19.722,,,,,
61,06/20/14 04:04:35 PM,19.698,,,,,
62,06/20/14 04:05:35 PM,19.698,,,,,
63,06/20/14 04:06:35 PM,19.698,,,,,
64,06/20/14 04:07:35 PM,19.698,,,,,
65,06/20/14 04:08:35 PM,19.698,,,,,
66,06/20/14 04:09:35 PM,19.674,,,,,
67,06/20/14 04:10:35 PM,19.651,,,,,
68,06/20/14 04:11:35 PM,19.674,,,,,
69,06/20/14 04:12:35 PM,19.698,,,,,
70,06/20/14 04:13:35 PM,19.722,,,,,
71,06/20/14 04:14:35 PM,19.722,,,,,
72,06/20/14 04:15:35 PM,19.746,,,,,
73,06/20/14 04:16:35 PM,19.746,,,,,
74,06/20/14 04:17:35 PM,19.746,,,,,
75,06/20/14 04:18:35 PM,19.770,,,,,
76,06/20/14 04:19:35 PM,19.817,,,,,
77,06/20/14 04:20:35 PM,19.841,,,,,
78,06/20/14 04:21:35 PM,19.865,,,,,
79,06/20/14 04:22:35 PM,19.865,,,,,
80,06/20/14 04:23:35 PM,19.865,,,,,
81,06/20/14 04:24:35 PM,19.865,,,,,
82,06/20/14 04:25:35 PM,19.865,,,,,
83,06/20/14 04:26:35 PM,19.841,,,,,
84,06/20/14 04:27:35 PM,19.722,,,,,
85,06/20/14 04:28:35 PM,19.674,,,,,
86,06/20/14 04:29:35 PM,19.651,,,,,
87,06/20/14 04:30:35 PM,19.674,,,,,
88,06/20/14 04:31:35 PM,19.651,,,,,
89,06/20/14 04:32:35 PM,19.651,,,,,
90,06/20/14 04:33:35 PM,19.651,,,,,
91,06/20/14 04:34:35 PM,19.651,,,,,
92,06/20/14 04:35:35 PM,19.674,,,,,
93,06/20/14 04:36:35 PM,19.674,,,,,
94,06/20/14 04:37:35 PM,19.698,,,,,
95,06/20/14 04:38:35 PM,19.770,,,,,
96,06/20/14 04:39:35 PM,19.841,,,,,
97,06/20/14 04:40:35 PM,19.770,,,,,
98,06/20/14 04:41:35 PM,19.698,,,,,
99,06/20/14 04:42:35 PM,19.698,,,,,
100,06/20/14 04:43:35 PM,19.746,,,,,
101,06/20/14 04:44:35 PM,19.793,,,,,
102,06/20/14 04:45:35 PM,19.770,,,,,
103,06/20/14 04:46:35 PM,19.746,,,,,
104,06/20/14 04:47:35 PM,19.793,,,,,
105,06/20/14 04:48:35 PM,19.841,,,,,
106,06/20/14 04:49:35 PM,19.841,,,,,
107,06/20/14 04:50:35 PM,19.841,,,,,
108,06/20/14 04:51:35 PM,19.841,,,,,
109,06/20/14 04:52:35 PM,19.770,,,,,
110,06/20/14 04:53:35 PM,19.746,,,,,
111,06/20/14 04:54:35 PM,19.746,,,,,
112,06/20/14 04:55:35 PM,19.746,,,,,
113,06/20/14 04:56:35 PM,19.746,,,,,
114,06/20/14 04:57:35 PM,19.746,,,,,
115,06/20/14 04:58:35 PM,19.746,,,,,
116,06/20/14 04:59:35 PM,19.746,,,,,
117,06/20/14 05:00:35 PM,19.770,,,,,
118,06/20/14 05:01:35 PM,19.722,,,,,
119,06/20/14 05:02:35 PM,19.746,,,,,
120,06/20/14 05:03:35 PM,19.746,,,,,
121,06/20/14 05:04:35 PM,19.770,,,,,
122,06/20/14 05:05:35 PM,19.770,,,,,
123,06/20/14 05:06:35 PM,19.746,,,,,
124,06/20/14 05:07:35 PM,19.770,,,,,
125,06/20/14 05:08:35 PM,19.817,,,,,
126,06/20/14 05:09:35 PM,19.936,,,,,
127,06/20/14 05:10:35 PM,20.055,,,,,
128,06/20/14 05:11:35 PM,20.031,,,,,
129,06/20/14 05:12:35 PM,20.079,,,,,
130,06/20/14 05:13:35 PM,19.984,,,,,
131,06/20/14 05:14:35 PM,19.841,,,,,
132,06/20/14 05:15:35 PM,19.770,,,,,
133,06/20/14 05:16:35 PM,19.722,,,,,
134,06/20/14 05:17:35 PM,19.770,,,,,
135,06/20/14 05:18:35 PM,19.817,,,,,
136,06/20/14 05:19:35 PM,19.841,,,,,
137,06/20/14 05:20:35 PM,19.865,,,,,
138,06/20/14 05:21:35 PM,19.865,,,,,
139,06/20/14 05:22:35 PM,19.865,,,,,
140,06/20/14 05:23:35 PM,19.841,,,,,
141,06/20/14 05:24:35 PM,19.912,,,,,
142,06/20/14 05:25:35 PM,20.126,,,,,
143,06/20/14 05:26:35 PM,20.174,,,,,
144,06/20/14 05:27:35 PM,19.984,,,,,
145,06/20/14 05:28:35 PM,19.841,,,,,
146,06/20/14 05:29:35 PM,19.817,,,,,
147,06/20/14 05:30:35 PM,19.817,,,,,
148,06/20/14 05:31:35 PM,19.793,,,,,
149,06/20/14 05:32:35 PM,19.793,,,,,
150,06/20/14 05:33:35 PM,19.793,,,,,
151,06/20/14 05:34:35 PM,19.817,,,,,
152,06/20/14 05:35:35 PM,19.817,,,,,
153,06/20/14 05:36:35 PM,19.865,,,,,
154,06/20/14 05:37:35 PM,19.936,,,,,
155,06/20/14 05:38:35 PM,19.984,,,,,
156,06/20/14 05:39:35 PM,20.031,,,,,
157,06/20/14 05:40:35 PM,20.055,,,,,
158,06/20/14 05:41:35 PM,20.103,,,,,
159,06/20/14 05:42:35 PM,20.031,,,,,
160,06/20/14 05:43:35 PM,19.865,,,,,
161,06/20/14 05:44:35 PM,19.793,,,,,
162,06/20/14 05:45:35 PM,19.841,,,,,
163,06/20/14 05:46:35 PM,19.865,,,,,
164,06/20/14 05:47:35 PM,19.865,,,,,
165,06/20/14 05:48:35 PM,19.865,,,,,
166,06/20/14 05:49:35 PM,19.865,,,,,
167,06/20/14 05:50:35 PM,19.865,,,,,
168,06/20/14 05:51:35 PM,19.865,,,,,
169,06/20/14 05:52:35 PM,19.888,,,,,
170,06/20/14 05:53:35 PM,19.936,,,,,
171,06/20/14 05:54:35 PM,19.960,,,,,
172,06/20/14 05:55:35 PM,20.007,,,,,
173,06/20/14 05:56:35 PM,20.031,,,,,
174,06/20/14 05:57:35 PM,20.007,,,,,
175,06/20/14 05:58:35 PM,19.960,,,,,
176,06/20/14 05:59:35 PM,19.936,,,,,
177,06/20/14 06:00:35 PM,19.912,,,,,
178,06/20/14 06:01:35 PM,19.865,,,,,
179,06/20/14 06:02:35 PM,19.841,,,,,
180,06/20/14 06:03:35 PM,19.817,,,,,
181,06/20/14 06:04:35 PM,19.793,,,,,
182,06/20/14 06:05:35 PM,19.793,,,,,
183,06/20/14 06:06:35 PM,19.770,,,,,
184,06/20/14 06:07:35 PM,19.770,,,,,
185,06/20/14 06:08:35 PM,19.793,,,,,
186,06/20/14 06:09:35 PM,19.841,,,,,
187,06/20/14 06:10:35 PM,19.865,,,,,
188,06/20/14 06:11:35 PM,19.841,,,,,
189,06/20/14 06:12:35 PM,19.841,,,,,
190,06/20/14 06:13:35 PM,19.841,,,,,
191,06/20/14 06:14:35 PM,19.865,,,,,
192,06/20/14 06:15:35 PM,19.888,,,,,
193,06/20/14 06:16:35 PM,19.912,,,,,
194,06/20/14 06:17:35 PM,19.888,,,,,
195,06/20/14 06:18:35 PM,19.865,,,,,
196,06/20/14 06:19:35 PM,19.888,,,,,
197,06/20/14 06:20:35 PM,19.888,,,,,
198,06/20/14 06:21:35 PM,19.888,,,,,
199,06/20/14 06:22:35 PM,19.936,,,,,
200,06/20/14 06:23:35 PM,19.960,,,,,
201,06/20/14 06:24:35 PM,19.984,,,,,
202,06/20/14 06:25:35 PM,20.031,,,,,
203,06/20/14 06:26:35 PM,20.079,,,,,
204,06/20/14 06:27:35 PM,20.103,,,,,
205,06/20/14 06:28:35 PM,20.126,,,,,
206,06/20/14 06:29:35 PM,20.174,,,,,
207,06/20/14 06:30:35 PM,20.198,,,,,
208,06/20/14 06:31:35 PM,20.150,,,,,
209,06/20/14 06:32:35 PM,20.079,,,,,
210,06/20/14 06:33:35 PM,20.150,,,,,
211,06/20/14 06:34:35 PM,20.198,,,,,
212,06/20/14 06:35:35 PM,20.198,,,,,
213,06/20/14 06:36:35 PM,20.198,,,,,
214,06/20/14 06:37:35 PM,20.150,,,,,
215,06/20/14 06:38:35 PM,20.150,,,,,
216,06/20/14 06:39:35 PM,20.174,,,,,
217,06/20/14 06:40:35 PM,20.126,,,,,
218,06/20/14 06:41:35 PM,20.174,,,,,
219,06/20/14 06:42:35 PM,20.174,,,,,
220,06/20/14 06:43:35 PM,20.150,,,,,
221,06/20/14 06:44:35 PM,20.055,,,,,
222,06/20/14 06:45:35 PM,20.031,,,,,
223,06/20/14 06:46:35 PM,19.936,,,,,
224,06/20/14 06:47:35 PM,19.888,,,,,
225,06/20/14 06:48:35 PM,19.936,,,,,
226,06/20/14 06:49:35 PM,20.079,,,,,
227,06/20/14 06:50:35 PM,20.126,,,,,
228,06/20/14 06:51:35 PM,20.150,,,,,
229,06/20/14 06:52:35 PM,20.126,,,,,
230,06/20/14 06:53:35 PM,20.150,,,,,
231,06/20/14 06:54:35 PM,20.150,,,,,
232,06/20/14 06:55:35 PM,20.174,,,,,
233,06/20/14 06:56:35 PM,20.198,,,,,
234,06/20/14 06:57:35 PM,20.150,,,,,
235,06/20/14 06:58:35 PM,20.055,,,,,
236,06/20/14 06:59:35 PM,19.841,,,,,
237,06/20/14 07:00:35 PM,19.770,,,,,
238,06/20/14 07:01:35 PM,19.770,,,,,
239,06/20/14 07:02:35 PM,19.817,,,,,
240,06/20/14 07:03:35 PM,19.817,,,,,
241,06/20/14 07:04:35 PM,19.817,,,,,
242,06/20/14 07:05:35 PM,19.865,,,,,
243,06/20/14 07:06:35 PM,19.936,,,,,
244,06/20/14 07:07:35 PM,20.007,,,,,
245,06/20/14 07:08:35 PM,20.079,,,,,
246,06/20/14 07:09:35 PM,20.103,,,,,
247,06/20/14 07:10:35 PM,20.103,,,,,
248,06/20/14 07:11:35 PM,20.055,,,,,
249,06/20/14 07:12:35 PM,20.031,,,,,
250,06/20/14 07:13:35 PM,19.984,,,,,
251,06/20/14 07:14:35 PM,19.888,,,,,
252,06/20/14 07:15:35 PM,19.817,,,,,
253,06/20/14 07:16:35 PM,19.770,,,,,
254,06/20/14 07:17:35 PM,19.770,,,,,
255,06/20/14 07:18:35 PM,19.770,,,,,
256,06/20/14 07:19:35 PM,19.793,,,,,
257,06/20/14 07:20:35 PM,19.841,,,,,
258,06/20/14 07:21:35 PM,19.841,,,,,
259,06/20/14 07:22:35 PM,19.888,,,,,
260,06/20/14 07:23:35 PM,19.912,,,,,
261,06/20/14 07:24:35 PM,19.960,,,,,
262,06/20/14 07:25:35 PM,20.007,,,,,
263,06/20/14 07:26:35 PM,20.031,,,,,
264,06/20/14 07:27:35 PM,20.031,,,,,
265,06/20/14 07:28:35 PM,20.055,,,,,
266,06/20/14 07:29:35 PM,20.079,,,,,
267,06/20/14 07:30:35 PM,20.079,,,,,
268,06/20/14 07:31:35 PM,20.079,,,,,
269,06/20/14 07:32:35 PM,20.031,,,,,
270,06/20/14 07:33:35 PM,19.936,,,,,
271,06/20/14 07:34:35 PM,19.865,,,,,
272,06/20/14 07:35:35 PM,19.841,,,,,
273,06/20/14 07:36:35 PM,19.793,,,,,
274,06/20/14 07:37:35 PM,19.817,,,,,
275,06/20/14 07:38:35 PM,19.841,,,,,
276,06/20/14 07:39:35 PM,19.865,,,,,
277,06/20/14 07:40:35 PM,19.960,,,,,
278,06/20/14 07:41:35 PM,19.984,,,,,
279,06/20/14 07:42:35 PM,20.031,,,,,
280,06/20/14 07:43:35 PM,20.079,,,,,
281,06/20/14 07:44:35 PM,20.103,,,,,
282,06/20/14 07:45:35 PM,20.126,,,,,
283,06/20/14 07:46:35 PM,20.150,,,,,
284,06/20/14 07:47:35 PM,20.198,,,,,
285,06/20/14 07:48:35 PM,20.198,,,,,
286,06/20/14 07:49:35 PM,20.174,,,,,
287,06/20/14 07:50:35 PM,20.150,,,,,
288,06/20/14 07:51:35 PM,20.103,,,,,
289,06/20/14 07:52:35 PM,19.984,,,,,
290,06/20/14 07:53:35 PM,19.888,,,,,
291,06/20/14 07:54:35 PM,19.865,,,,,
292,06/20/14 07:55:35 PM,19.841,,,,,
293,06/20/14 07:56:35 PM,19.841,,,,,
294,06/20/14 07:57:35 PM,19.841,,,,,
295,06/20/14 07:58:35 PM,19.841,,,,,
296,06/20/14 07:59:35 PM,19.865,,,,,
297,06/20/14 08:00:35 PM,19.865,,,,,
298,06/20/14 08:01:35 PM,19.936,,,,,
299,06/20/14 08:02:35 PM,20.103,,,,,
300,06/20/14 08:03:35 PM,20.246,,,,,
301,06/20/14 08:04:35 PM,20.317,,,,,
302,06/20/14 08:05:35 PM,20.293,,,,,
303,06/20/14 08:06:35 PM,20.293,,,,,
304,06/20/14 08:07:35 PM,20.222,,,,,
305,06/20/14 08:08:35 PM,20.174,,,,,
306,06/20/14 08:09:35 PM,20.103,,,,,
307,06/20/14 08:10:35 PM,20.055,,,,,
308,06/20/14 08:11:35 PM,20.007,,,,,
309,06/20/14 08:12:35 PM,19.984,,,,,
310,06/20/14 08:13:35 PM,20.007,,,,,
311,06/20/14 08:14:35 PM,19.984,,,,,
312,06/20/14 08:15:35 PM,19.984,,,,,
313,06/20/14 08:16:35 PM,19.984,,,,,
314,06/20/14 08:17:35 PM,20.007,,,,,
315,06/20/14 08:18:35 PM,20.103,,,,,
316,06/20/14 08:19:35 PM,20.269,,,,,
317,06/20/14 08:20:35 PM,20.365,,,,,
318,06/20/14 08:21:35 PM,20.388,,,,,
319,06/20/14 08:22:35 PM,20.388,,,,,
320,06/20/14 08:23:35 PM,20.341,,,,,
321,06/20/14 08:24:35 PM,20.269,,,,,
322,06/20/14 08:25:35 PM,20.150,,,,,
323,06/20/14 08:26:35 PM,20.055,,,,,
324,06/20/14 08:27:35 PM,19.984,,,,,
325,06/20/14 08:28:35 PM,19.936,,,,,
326,06/20/14 08:29:35 PM,19.936,,,,,
327,06/20/14 08:30:35 PM,19.936,,,,,
328,06/20/14 08:31:35 PM,19.936,,,,,
329,06/20/14 08:32:35 PM,19.960,,,,,
330,06/20/14 08:33:35 PM,19.960,,,,,
331,06/20/14 08:34:35 PM,20.031,,,,,
332,06/20/14 08:35:35 PM,20.222,,,,,
333,06/20/14 08:36:35 PM,20.293,,,,,
334,06/20/14 08:37:35 PM,20.388,,,,,
335,06/20/14 08:38:35 PM,20.507,,,,,
336,06/20/14 08:39:35 PM,20.531,,,,,
337,06/20/14 08:40:35 PM,20.436,,,,,
338,06/20/14 08:41:35 PM,20.365,,,,,
339,06/20/14 08:42:35 PM,20.293,,,,,
340,06/20/14 08:43:35 PM,20.269,,,,,
341,06/20/14 08:44:35 PM,20.198,,,,,
342,06/20/14 08:45:35 PM,19.960,,,,,
343,06/20/14 08:46:35 PM,19.865,,,,,
344,06/20/14 08:47:35 PM,19.817,,,,,
345,06/20/14 08:48:35 PM,19.817,,,,,
346,06/20/14 08:49:35 PM,19.841,,,,,
347,06/20/14 08:50:35 PM,19.817,,,,,
348,06/20/14 08:51:35 PM,19.841,,,,,
349,06/20/14 08:52:35 PM,19.865,,,,,
350,06/20/14 08:53:35 PM,19.888,,,,,
351,06/20/14 08:54:35 PM,19.912,,,,,
352,06/20/14 08:55:35 PM,19.960,,,,,
353,06/20/14 08:56:35 PM,19.960,,,,,
354,06/20/14 08:57:35 PM,20.007,,,,,
355,06/20/14 08:58:35 PM,20.031,,,,,
356,06/20/14 08:59:35 PM,20.055,,,,,
357,06/20/14 09:00:35 PM,20.055,,,,,
358,06/20/14 09:01:35 PM,20.103,,,,,
359,06/20/14 09:02:35 PM,20.126,,,,,
360,06/20/14 09:03:35 PM,20.174,,,,,
361,06/20/14 09:04:35 PM,20.198,,,,,
362,06/20/14 09:05:35 PM,20.198,,,,,
363,06/20/14 09:06:35 PM,20.150,,,,,
364,06/20/14 09:07:35 PM,20.126,,,,,
365,06/20/14 09:08:35 PM,20.103,,,,,
366,06/20/14 09:09:35 PM,20.079,,,,,
367,06/20/14 09:10:35 PM,20.055,,,,,
368,06/20/14 09:11:35 PM,20.055,,,,,
369,06/20/14 09:12:35 PM,20.055,,,,,
370,06/20/14 09:13:35 PM,20.103,,,,,
371,06/20/14 09:14:35 PM,20.150,,,,,
372,06/20/14 09:15:35 PM,20.103,,,,,
373,06/20/14 09:16:35 PM,20.055,,,,,
374,06/20/14 09:17:35 PM,20.007,,,,,
375,06/20/14 09:18:35 PM,19.960,,,,,
376,06/20/14 09:19:35 PM,19.912,,,,,
377,06/20/14 09:20:35 PM,19.912,,,,,
378,06/20/14 09:21:35 PM,19.936,,,,,
379,06/20/14 09:22:35 PM,19.960,,,,,
380,06/20/14 09:23:35 PM,19.912,,,,,
381,06/20/14 09:24:35 PM,19.912,,,,,
382,06/20/14 09:25:35 PM,19.912,,,,,
383,06/20/14 09:26:35 PM,19.912,,,,,
384,06/20/14 09:27:35 PM,19.936,,,,,
385,06/20/14 09:28:35 PM,19.936,,,,,
386,06/20/14 09:29:35 PM,19.960,,,,,
387,06/20/14 09:30:35 PM,19.984,,,,,
388,06/20/14 09:31:35 PM,20.007,,,,,
389,06/20/14 09:32:35 PM,20.055,,,,,
390,06/20/14 09:33:35 PM,20.198,,,,,
391,06/20/14 09:34:35 PM,20.341,,,,,
392,06/20/14 09:35:35 PM,20.341,,,,,
393,06/20/14 09:36:35 PM,20.269,,,,,
394,06/20/14 09:37:35 PM,20.103,,,,,
395,06/20/14 09:38:35 PM,20.079,,,,,
396,06/20/14 09:39:35 PM,20.055,,,,,
397,06/20/14 09:40:35 PM,20.007,,,,,
398,06/20/14 09:41:35 PM,19.960,,,,,
399,06/20/14 09:42:35 PM,19.960,,,,,
400,06/20/14 09:43:35 PM,19.960,,,,,
401,06/20/14 09:44:35 PM,19.960,,,,,
402,06/20/14 09:45:35 PM,19.960,,,,,
403,06/20/14 09:46:35 PM,19.960,,,,,
404,06/20/14 09:47:35 PM,19.984,,,,,
405,06/20/14 09:48:35 PM,19.984,,,,,
406,06/20/14 09:49:35 PM,20.031,,,,,
407,06/20/14 09:50:35 PM,20.246,,,,,
408,06/20/14 09:51:35 PM,20.341,,,,,
409,06/20/14 09:52:35 PM,20.317,,,,,
410,06/20/14 09:53:35 PM,20.198,,,,,
411,06/20/14 09:54:35 PM,20.079,,,,,
412,06/20/14 09:55:35 PM,20.007,,,,,
413,06/20/14 09:56:35 PM,19.960,,,,,
414,06/20/14 09:57:35 PM,19.936,,,,,
415,06/20/14 09:58:35 PM,19.936,,,,,
416,06/20/14 09:59:35 PM,19.912,,,,,
417,06/20/14 10:00:35 PM,19.912,,,,,
418,06/20/14 10:01:35 PM,19.888,,,,,
419,06/20/14 10:02:35 PM,19.888,,,,,
420,06/20/14 10:03:35 PM,19.888,,,,,
421,06/20/14 10:04:35 PM,19.912,,,,,
422,06/20/14 10:05:35 PM,19.912,,,,,
423,06/20/14 10:06:35 PM,19.960,,,,,
424,06/20/14 10:07:35 PM,20.007,,,,,
425,06/20/14 10:08:35 PM,20.126,,,,,
426,06/20/14 10:09:35 PM,20.174,,,,,
427,06/20/14 10:10:35 PM,20.103,,,,,
428,06/20/14 10:11:35 PM,20.103,,,,,
429,06/20/14 10:12:35 PM,20.079,,,,,
430,06/20/14 10:13:35 PM,20.007,,,,,
431,06/20/14 10:14:35 PM,19.960,,,,,
432,06/20/14 10:15:35 PM,19.936,,,,,
433,06/20/14 10:16:35 PM,19.936,,,,,
434,06/20/14 10:17:35 PM,19.936,,,,,
435,06/20/14 10:18:35 PM,19.912,,,,,
436,06/20/14 10:19:35 PM,19.936,,,,,
437,06/20/14 10:20:35 PM,19.936,,,,,
438,06/20/14 10:21:35 PM,19.936,,,,,
439,06/20/14 10:22:35 PM,19.960,,,,,
440,06/20/14 10:23:35 PM,19.960,,,,,
441,06/20/14 10:24:35 PM,19.984,,,,,
442,06/20/14 10:25:35 PM,19.984,,,,,
443,06/20/14 10:26:35 PM,20.007,,,,,
444,06/20/14 10:27:35 PM,20.007,,,,,
445,06/20/14 10:28:35 PM,20.055,,,,,
446,06/20/14 10:29:35 PM,20.103,,,,,
447,06/20/14 10:30:35 PM,20.150,,,,,
448,06/20/14 10:31:35 PM,20.246,,,,,
449,06/20/14 10:32:35 PM,20.269,,,,,
450,06/20/14 10:33:35 PM,20.293,,,,,
451,06/20/14 10:34:35 PM,20.317,,,,,
452,06/20/14 10:35:35 PM,20.341,,,,,
453,06/20/14 10:36:35 PM,20.222,,,,,
454,06/20/14 10:37:35 PM,20.174,,,,,
455,06/20/14 10:38:35 PM,20.126,,,,,
456,06/20/14 10:39:35 PM,20.103,,,,,
457,06/20/14 10:40:35 PM,20.103,,,,,
458,06/20/14 10:41:35 PM,20.079,,,,,
459,06/20/14 10:42:35 PM,20.055,,,,,
460,06/20/14 10:43:35 PM,20.055,,,,,
461,06/20/14 10:44:35 PM,20.055,,,,,
462,06/20/14 10:45:35 PM,20.103,,,,,
463,06/20/14 10:46:35 PM,20.150,,,,,
464,06/20/14 10:47:35 PM,20.222,,,,,
465,06/20/14 10:48:35 PM,20.269,,,,,
466,06/20/14 10:49:35 PM,20.293,,,,,
467,06/20/14 10:50:35 PM,20.269,,,,,
468,06/20/14 10:51:35 PM,20.246,,,,,
469,06/20/14 10:52:35 PM,20.269,,,,,
470,06/20/14 10:53:35 PM,20.269,,,,,
471,06/20/14 10:54:35 PM,20.222,,,,,
472,06/20/14 10:55:35 PM,20.126,,,,,
473,06/20/14 10:56:35 PM,20.031,,,,,
474,06/20/14 10:57:35 PM,19.984,,,,,
475,06/20/14 10:58:35 PM,19.960,,,,,
476,06/20/14 10:59:35 PM,19.936,,,,,
477,06/20/14 11:00:35 PM,19.912,,,,,
478,06/20/14 11:01:35 PM,19.936,,,,,
479,06/20/14 11:02:35 PM,19.912,,,,,
480,06/20/14 11:03:35 PM,19.888,,,,,
481,06/20/14 11:04:35 PM,19.865,,,,,
482,06/20/14 11:05:35 PM,19.865,,,,,
483,06/20/14 11:06:35 PM,19.960,,,,,
484,06/20/14 11:07:35 PM,20.031,,,,,
485,06/20/14 11:08:35 PM,20.103,,,,,
486,06/20/14 11:09:35 PM,20.150,,,,,
487,06/20/14 11:10:35 PM,20.150,,,,,
488,06/20/14 11:11:35 PM,20.126,,,,,
489,06/20/14 11:12:35 PM,20.174,,,,,
490,06/20/14 11:13:35 PM,20.246,,,,,
491,06/20/14 11:14:35 PM,20.222,,,,,
492,06/20/14 11:15:35 PM,20.174,,,,,
493,06/20/14 11:16:35 PM,20.055,,,,,
494,06/20/14 11:17:35 PM,19.984,,,,,
495,06/20/14 11:18:35 PM,19.912,,,,,
496,06/20/14 11:19:35 PM,19.865,,,,,
497,06/20/14 11:20:35 PM,19.841,,,,,
498,06/20/14 11:21:35 PM,19.817,,,,,
499,06/20/14 11:22:35 PM,19.817,,,,,
500,06/20/14 11:23:35 PM,19.817,,,,,
501,06/20/14 11:24:35 PM,19.912,,,,,
502,06/20/14 11:25:35 PM,20.031,,,,,
503,06/20/14 11:26:35 PM,20.103,,,,,
504,06/20/14 11:27:35 PM,20.055,,,,,
505,06/20/14 11:28:35 PM,20.007,,,,,
506,06/20/14 11:29:35 PM,19.984,,,,,
507,06/20/14 11:30:35 PM,19.984,,,,,
508,06/20/14 11:31:35 PM,19.936,,,,,
509,06/20/14 11:32:35 PM,19.912,,,,,
510,06/20/14 11:33:35 PM,19.912,,,,,
511,06/20/14 11:34:35 PM,19.888,,,,,
512,06/20/14 11:35:35 PM,19.888,,,,,
513,06/20/14 11:36:35 PM,19.865,,,,,
514,06/20/14 11:37:35 PM,19.841,,,,,
515,06/20/14 11:38:35 PM,19.841,,,,,
516,06/20/14 11:39:35 PM,19.888,,,,,
517,06/20/14 11:40:35 PM,19.960,,,,,
518,06/20/14 11:41:35 PM,19.960,,,,,
519,06/20/14 11:42:35 PM,19.984,,,,,
520,06/20/14 11:43:35 PM,19.984,,,,,
521,06/20/14 11:44:35 PM,20.007,,,,,
522,06/20/14 11:45:35 PM,19.960,,,,,
523,06/20/14 11:46:35 PM,19.960,,,,,
524,06/20/14 11:47:35 PM,19.960,,,,,
525,06/20/14 11:48:35 PM,19.984,,,,,
526,06/20/14 11:49:35 PM,19.960,,,,,
527,06/20/14 11:50:35 PM,19.912,,,,,
528,06/20/14 11:51:35 PM,19.865,,,,,
529,06/20/14 11:52:35 PM,19.841,,,,,
530,06/20/14 11:53:35 PM,19.841,,,,,
531,06/20/14 11:54:35 PM,19.888,,,,,
532,06/20/14 11:55:35 PM,19.936,,,,,
533,06/20/14 11:56:35 PM,19.960,,,,,
534,06/20/14 11:57:35 PM,19.936,,,,,
535,06/20/14 11:58:35 PM,19.984,,,,,
