"Plot Title: 10338392"
"#","Date Time, GMT+00:00","Abs Pres, kPa","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,06/20/14 03:00:52 PM,101.207,24.931,,,,,
2,06/20/14 03:00:58 PM,,,Logged,,,,
3,06/20/14 03:01:52 PM,101.234,25.222,,,,,
4,06/20/14 03:02:52 PM,101.283,25.222,,,,,
5,06/20/14 03:03:52 PM,101.266,25.610,,,,,
6,06/20/14 03:04:52 PM,101.257,25.805,,,,,
7,06/20/14 03:05:52 PM,101.273,26.195,,,,,
8,06/20/14 03:06:52 PM,101.260,26.292,,,,,
9,06/20/14 03:07:52 PM,101.248,26.390,,,,,
10,06/20/14 03:08:52 PM,101.244,26.292,,,,,
11,06/20/14 03:09:52 PM,101.267,26.879,,,,,
12,06/20/14 03:10:52 PM,101.235,26.879,,,,,
13,06/20/14 03:11:52 PM,101.243,26.683,,,,,
14,06/20/14 03:12:52 PM,101.236,26.488,,,,,
15,06/20/14 03:13:52 PM,101.244,26.292,,,,,
16,06/20/14 03:14:52 PM,101.224,26.195,,,,,
17,06/20/14 03:15:52 PM,101.236,26.097,,,,,
18,06/20/14 03:16:52 PM,101.253,26.097,,,,,
19,06/20/14 03:17:52 PM,101.232,26.000,,,,,
20,06/20/14 03:18:52 PM,101.245,25.902,,,,,
21,06/20/14 03:19:52 PM,101.245,25.902,,,,,
22,06/20/14 03:20:52 PM,101.245,25.902,,,,,
23,06/20/14 03:21:52 PM,101.241,25.805,,,,,
24,06/20/14 03:22:52 PM,101.241,25.805,,,,,
25,06/20/14 03:23:52 PM,101.225,25.805,,,,,
26,06/20/14 03:24:52 PM,101.225,25.805,,,,,
27,06/20/14 03:25:52 PM,101.225,25.805,,,,,
28,06/20/14 03:26:52 PM,101.205,25.708,,,,,
29,06/20/14 03:27:52 PM,101.205,25.708,,,,,
30,06/20/14 03:28:52 PM,101.205,25.708,,,,,
31,06/20/14 03:29:52 PM,101.225,25.805,,,,,
32,06/20/14 03:30:52 PM,101.225,25.805,,,,,
33,06/20/14 03:31:52 PM,101.225,25.805,,,,,
34,06/20/14 03:32:52 PM,101.225,25.805,,,,,
35,06/20/14 03:33:52 PM,101.229,25.902,,,,,
36,06/20/14 03:34:52 PM,101.212,25.902,,,,,
37,06/20/14 03:35:52 PM,101.245,25.902,,,,,
38,06/20/14 03:36:52 PM,101.236,26.097,,,,,
39,06/20/14 03:37:52 PM,101.224,26.195,,,,,
40,06/20/14 03:38:52 PM,128.643,24.255,,,,,
41,06/20/14 03:39:52 PM,128.888,22.429,,,,,
42,06/20/14 03:40:52 PM,128.915,21.569,,,,,
43,06/20/14 03:41:52 PM,128.975,21.091,,,,,
44,06/20/14 03:42:52 PM,129.073,20.710,,,,,
45,06/20/14 03:43:52 PM,129.114,20.519,,,,,
46,06/20/14 03:44:52 PM,129.192,20.424,,,,,
47,06/20/14 03:45:52 PM,129.237,20.329,,,,,
48,06/20/14 03:46:52 PM,129.303,20.329,,,,,
49,06/20/14 03:47:52 PM,129.315,20.234,,,,,
50,06/20/14 03:48:52 PM,129.278,20.138,,,,,
51,06/20/14 03:49:52 PM,129.274,20.043,,,,,
52,06/20/14 03:50:52 PM,129.269,19.948,,,,,
53,06/20/14 03:51:52 PM,129.265,19.853,,,,,
54,06/20/14 03:52:52 PM,129.249,19.853,,,,,
55,06/20/14 03:53:52 PM,129.265,19.853,,,,,
56,06/20/14 03:54:52 PM,129.327,19.758,,,,,
57,06/20/14 03:55:52 PM,129.409,19.758,,,,,
58,06/20/14 03:56:52 PM,129.458,19.758,,,,,
59,06/20/14 03:57:52 PM,129.524,19.758,,,,,
60,06/20/14 03:58:52 PM,129.573,19.758,,,,,
61,06/20/14 03:59:52 PM,129.622,19.758,,,,,
62,06/20/14 04:00:52 PM,129.627,19.853,,,,,
63,06/20/14 04:01:52 PM,129.594,19.853,,,,,
64,06/20/14 04:02:52 PM,129.590,19.758,,,,,
65,06/20/14 04:03:52 PM,129.557,19.758,,,,,
66,06/20/14 04:04:52 PM,129.507,19.758,,,,,
67,06/20/14 04:05:52 PM,129.475,19.758,,,,,
68,06/20/14 04:06:52 PM,129.437,19.662,,,,,
69,06/20/14 04:07:52 PM,129.405,19.662,,,,,
70,06/20/14 04:08:52 PM,129.388,19.662,,,,,
71,06/20/14 04:09:52 PM,129.355,19.662,,,,,
72,06/20/14 04:10:52 PM,129.355,19.662,,,,,
73,06/20/14 04:11:52 PM,129.339,19.662,,,,,
74,06/20/14 04:12:52 PM,129.372,19.662,,,,,
75,06/20/14 04:13:52 PM,129.388,19.662,,,,,
76,06/20/14 04:14:52 PM,129.425,19.758,,,,,
77,06/20/14 04:15:52 PM,129.491,19.758,,,,,
78,06/20/14 04:16:52 PM,129.573,19.758,,,,,
79,06/20/14 04:17:52 PM,129.622,19.758,,,,,
80,06/20/14 04:18:52 PM,129.705,19.758,,,,,
81,06/20/14 04:19:52 PM,129.721,19.758,,,,,
82,06/20/14 04:20:52 PM,129.791,19.853,,,,,
83,06/20/14 04:21:52 PM,129.873,19.853,,,,,
84,06/20/14 04:22:52 PM,129.923,19.853,,,,,
85,06/20/14 04:23:52 PM,129.972,19.853,,,,,
86,06/20/14 04:24:52 PM,130.054,19.853,,,,,
87,06/20/14 04:25:52 PM,130.120,19.853,,,,,
88,06/20/14 04:26:52 PM,130.186,19.853,,,,,
89,06/20/14 04:27:52 PM,130.247,19.758,,,,,
90,06/20/14 04:28:52 PM,130.292,19.662,,,,,
91,06/20/14 04:29:52 PM,130.342,19.662,,,,,
92,06/20/14 04:30:52 PM,130.358,19.662,,,,,
93,06/20/14 04:31:52 PM,130.391,19.662,,,,,
94,06/20/14 04:32:52 PM,130.408,19.662,,,,,
95,06/20/14 04:33:52 PM,130.391,19.662,,,,,
96,06/20/14 04:34:52 PM,130.391,19.662,,,,,
97,06/20/14 04:35:52 PM,130.358,19.662,,,,,
98,06/20/14 04:36:52 PM,130.325,19.662,,,,,
99,06/20/14 04:37:52 PM,130.325,19.662,,,,,
100,06/20/14 04:38:52 PM,130.313,19.758,,,,,
101,06/20/14 04:39:52 PM,130.313,19.758,,,,,
102,06/20/14 04:40:52 PM,130.264,19.758,,,,,
103,06/20/14 04:41:52 PM,130.330,19.758,,,,,
104,06/20/14 04:42:52 PM,130.325,19.662,,,,,
105,06/20/14 04:43:52 PM,130.346,19.758,,,,,
106,06/20/14 04:44:52 PM,130.379,19.758,,,,,
107,06/20/14 04:45:52 PM,130.362,19.758,,,,,
108,06/20/14 04:46:52 PM,130.395,19.758,,,,,
109,06/20/14 04:47:52 PM,130.478,19.758,,,,,
110,06/20/14 04:48:52 PM,130.510,19.758,,,,,
111,06/20/14 04:49:52 PM,130.531,19.853,,,,,
112,06/20/14 04:50:52 PM,130.613,19.853,,,,,
113,06/20/14 04:51:52 PM,130.663,19.853,,,,,
114,06/20/14 04:52:52 PM,130.708,19.758,,,,,
115,06/20/14 04:53:52 PM,130.774,19.758,,,,,
116,06/20/14 04:54:52 PM,130.872,19.758,,,,,
117,06/20/14 04:55:52 PM,130.988,19.758,,,,,
118,06/20/14 04:56:52 PM,131.053,19.758,,,,,
119,06/20/14 04:57:52 PM,131.152,19.758,,,,,
120,06/20/14 04:58:52 PM,131.218,19.758,,,,,
121,06/20/14 04:59:52 PM,131.284,19.758,,,,,
122,06/20/14 05:00:52 PM,131.300,19.758,,,,,
123,06/20/14 05:01:52 PM,131.300,19.758,,,,,
124,06/20/14 05:02:52 PM,131.284,19.758,,,,,
125,06/20/14 05:03:52 PM,131.267,19.758,,,,,
126,06/20/14 05:04:52 PM,131.234,19.758,,,,,
127,06/20/14 05:05:52 PM,131.218,19.758,,,,,
128,06/20/14 05:06:52 PM,131.218,19.758,,,,,
129,06/20/14 05:07:52 PM,131.201,19.758,,,,,
130,06/20/14 05:08:52 PM,131.251,19.758,,,,,
131,06/20/14 05:09:52 PM,131.321,19.853,,,,,
132,06/20/14 05:10:52 PM,131.391,19.948,,,,,
133,06/20/14 05:11:52 PM,131.494,20.043,,,,,
134,06/20/14 05:12:52 PM,131.576,20.043,,,,,
135,06/20/14 05:13:52 PM,131.654,19.948,,,,,
136,06/20/14 05:14:52 PM,131.732,19.853,,,,,
137,06/20/14 05:15:52 PM,131.745,19.758,,,,,
138,06/20/14 05:16:52 PM,131.777,19.758,,,,,
139,06/20/14 05:17:52 PM,131.777,19.758,,,,,
140,06/20/14 05:18:52 PM,131.761,19.758,,,,,
141,06/20/14 05:19:52 PM,131.761,19.758,,,,,
142,06/20/14 05:20:52 PM,131.732,19.853,,,,,
143,06/20/14 05:21:52 PM,131.749,19.853,,,,,
144,06/20/14 05:22:52 PM,131.815,19.853,,,,,
145,06/20/14 05:23:52 PM,131.913,19.853,,,,,
146,06/20/14 05:24:52 PM,132.062,19.853,,,,,
147,06/20/14 05:25:52 PM,132.169,20.043,,,,,
148,06/20/14 05:26:52 PM,132.256,20.138,,,,,
149,06/20/14 05:27:52 PM,132.317,20.043,,,,,
150,06/20/14 05:28:52 PM,132.374,19.853,,,,,
151,06/20/14 05:29:52 PM,132.424,19.853,,,,,
152,06/20/14 05:30:52 PM,132.473,19.853,,,,,
153,06/20/14 05:31:52 PM,132.452,19.758,,,,,
154,06/20/14 05:32:52 PM,132.452,19.758,,,,,
155,06/20/14 05:33:52 PM,132.436,19.758,,,,,
156,06/20/14 05:34:52 PM,132.436,19.758,,,,,
157,06/20/14 05:35:52 PM,132.452,19.758,,,,,
158,06/20/14 05:36:52 PM,132.490,19.853,,,,,
159,06/20/14 05:37:52 PM,132.539,19.853,,,,,
160,06/20/14 05:38:52 PM,132.593,19.948,,,,,
161,06/20/14 05:39:52 PM,132.659,19.948,,,,,
162,06/20/14 05:40:52 PM,132.762,20.043,,,,,
163,06/20/14 05:41:52 PM,132.778,20.043,,,,,
164,06/20/14 05:42:52 PM,132.844,20.043,,,,,
165,06/20/14 05:43:52 PM,132.955,19.948,,,,,
166,06/20/14 05:44:52 PM,132.984,19.853,,,,,
167,06/20/14 05:45:52 PM,133.050,19.853,,,,,
168,06/20/14 05:46:52 PM,133.099,19.853,,,,,
169,06/20/14 05:47:52 PM,133.132,19.853,,,,,
170,06/20/14 05:48:52 PM,133.165,19.853,,,,,
171,06/20/14 05:49:52 PM,133.214,19.853,,,,,
172,06/20/14 05:50:52 PM,133.247,19.853,,,,,
173,06/20/14 05:51:52 PM,133.280,19.853,,,,,
174,06/20/14 05:52:52 PM,133.346,19.853,,,,,
175,06/20/14 05:53:52 PM,133.379,19.853,,,,,
176,06/20/14 05:54:52 PM,133.400,19.948,,,,,
177,06/20/14 05:55:52 PM,133.416,19.948,,,,,
178,06/20/14 05:56:52 PM,133.433,19.948,,,,,
179,06/20/14 05:57:52 PM,133.482,19.948,,,,,
180,06/20/14 05:58:52 PM,133.466,19.948,,,,,
181,06/20/14 05:59:52 PM,133.466,19.948,,,,,
182,06/20/14 06:00:52 PM,133.499,19.948,,,,,
183,06/20/14 06:01:52 PM,133.544,19.853,,,,,
184,06/20/14 06:02:52 PM,133.577,19.853,,,,,
185,06/20/14 06:03:52 PM,133.626,19.853,,,,,
186,06/20/14 06:04:52 PM,133.692,19.853,,,,,
187,06/20/14 06:05:52 PM,133.737,19.758,,,,,
188,06/20/14 06:06:52 PM,133.836,19.758,,,,,
189,06/20/14 06:07:52 PM,133.919,19.758,,,,,
190,06/20/14 06:08:52 PM,134.017,19.758,,,,,
191,06/20/14 06:09:52 PM,134.055,19.853,,,,,
192,06/20/14 06:10:52 PM,134.088,19.853,,,,,
193,06/20/14 06:11:52 PM,134.071,19.853,,,,,
194,06/20/14 06:12:52 PM,134.071,19.853,,,,,
195,06/20/14 06:13:52 PM,134.022,19.853,,,,,
196,06/20/14 06:14:52 PM,133.956,19.853,,,,,
197,06/20/14 06:15:52 PM,133.923,19.853,,,,,
198,06/20/14 06:16:52 PM,133.824,19.853,,,,,
199,06/20/14 06:17:52 PM,133.775,19.853,,,,,
200,06/20/14 06:18:52 PM,133.775,19.853,,,,,
201,06/20/14 06:19:52 PM,133.791,19.853,,,,,
202,06/20/14 06:20:52 PM,133.841,19.853,,,,,
203,06/20/14 06:21:52 PM,133.923,19.853,,,,,
204,06/20/14 06:22:52 PM,134.076,19.948,,,,,
205,06/20/14 06:23:52 PM,134.191,19.948,,,,,
206,06/20/14 06:24:52 PM,134.323,19.948,,,,,
207,06/20/14 06:25:52 PM,134.410,20.043,,,,,
208,06/20/14 06:26:52 PM,134.558,20.043,,,,,
209,06/20/14 06:27:52 PM,134.674,20.043,,,,,
210,06/20/14 06:28:52 PM,134.740,20.043,,,,,
211,06/20/14 06:29:52 PM,134.826,20.138,,,,,
212,06/20/14 06:30:52 PM,134.826,20.138,,,,,
213,06/20/14 06:31:52 PM,134.843,20.138,,,,,
214,06/20/14 06:32:52 PM,134.855,20.043,,,,,
215,06/20/14 06:33:52 PM,134.810,20.138,,,,,
216,06/20/14 06:34:52 PM,134.727,20.138,,,,,
217,06/20/14 06:35:52 PM,134.678,20.138,,,,,
218,06/20/14 06:36:52 PM,134.596,20.138,,,,,
219,06/20/14 06:37:52 PM,134.497,20.138,,,,,
220,06/20/14 06:38:52 PM,134.480,20.138,,,,,
221,06/20/14 06:39:52 PM,134.447,20.138,,,,,
222,06/20/14 06:40:52 PM,134.381,20.138,,,,,
223,06/20/14 06:41:52 PM,134.398,20.138,,,,,
224,06/20/14 06:42:52 PM,134.414,20.138,,,,,
225,06/20/14 06:43:52 PM,134.480,20.138,,,,,
226,06/20/14 06:44:52 PM,134.509,20.043,,,,,
227,06/20/14 06:45:52 PM,134.575,20.043,,,,,
228,06/20/14 06:46:52 PM,134.669,19.948,,,,,
229,06/20/14 06:47:52 PM,134.768,19.948,,,,,
230,06/20/14 06:48:52 PM,134.818,19.948,,,,,
231,06/20/14 06:49:52 PM,134.855,20.043,,,,,
232,06/20/14 06:50:52 PM,134.871,20.043,,,,,
233,06/20/14 06:51:52 PM,134.805,20.043,,,,,
234,06/20/14 06:52:52 PM,134.810,20.138,,,,,
235,06/20/14 06:53:52 PM,134.760,20.138,,,,,
236,06/20/14 06:54:52 PM,134.661,20.138,,,,,
237,06/20/14 06:55:52 PM,134.596,20.138,,,,,
238,06/20/14 06:56:52 PM,134.596,20.138,,,,,
239,06/20/14 06:57:52 PM,134.563,20.138,,,,,
240,06/20/14 06:58:52 PM,134.575,20.043,,,,,
241,06/20/14 06:59:52 PM,134.653,19.948,,,,,
242,06/20/14 07:00:52 PM,134.714,19.853,,,,,
243,06/20/14 07:01:52 PM,134.809,19.758,,,,,
244,06/20/14 07:02:52 PM,134.875,19.758,,,,,
245,06/20/14 07:03:52 PM,134.908,19.758,,,,,
246,06/20/14 07:04:52 PM,134.962,19.853,,,,,
247,06/20/14 07:05:52 PM,134.945,19.853,,,,,
248,06/20/14 07:06:52 PM,134.916,19.948,,,,,
249,06/20/14 07:07:52 PM,134.884,19.948,,,,,
250,06/20/14 07:08:52 PM,134.838,20.043,,,,,
251,06/20/14 07:09:52 PM,134.805,20.043,,,,,
252,06/20/14 07:10:52 PM,134.822,20.043,,,,,
253,06/20/14 07:11:52 PM,134.822,20.043,,,,,
254,06/20/14 07:12:52 PM,134.822,20.043,,,,,
255,06/20/14 07:13:52 PM,134.867,19.948,,,,,
256,06/20/14 07:14:52 PM,134.916,19.948,,,,,
257,06/20/14 07:15:52 PM,134.962,19.853,,,,,
258,06/20/14 07:16:52 PM,135.028,19.853,,,,,
259,06/20/14 07:17:52 PM,135.089,19.758,,,,,
260,06/20/14 07:18:52 PM,135.106,19.758,,,,,
261,06/20/14 07:19:52 PM,135.188,19.758,,,,,
262,06/20/14 07:20:52 PM,135.209,19.853,,,,,
263,06/20/14 07:21:52 PM,135.159,19.853,,,,,
264,06/20/14 07:22:52 PM,135.143,19.853,,,,,
265,06/20/14 07:23:52 PM,135.110,19.853,,,,,
266,06/20/14 07:24:52 PM,135.065,19.948,,,,,
267,06/20/14 07:25:52 PM,135.015,19.948,,,,,
268,06/20/14 07:26:52 PM,134.949,19.948,,,,,
269,06/20/14 07:27:52 PM,134.888,20.043,,,,,
270,06/20/14 07:28:52 PM,134.822,20.043,,,,,
271,06/20/14 07:29:52 PM,134.805,20.043,,,,,
272,06/20/14 07:30:52 PM,134.772,20.043,,,,,
273,06/20/14 07:31:52 PM,134.772,20.043,,,,,
274,06/20/14 07:32:52 PM,134.756,20.043,,,,,
275,06/20/14 07:33:52 PM,134.834,19.948,,,,,
276,06/20/14 07:34:52 PM,134.884,19.948,,,,,
277,06/20/14 07:35:52 PM,134.929,19.853,,,,,
278,06/20/14 07:36:52 PM,134.962,19.853,,,,,
279,06/20/14 07:37:52 PM,135.028,19.853,,,,,
280,06/20/14 07:38:52 PM,135.044,19.853,,,,,
281,06/20/14 07:39:52 PM,135.044,19.853,,,,,
282,06/20/14 07:40:52 PM,135.032,19.948,,,,,
283,06/20/14 07:41:52 PM,134.966,19.948,,,,,
284,06/20/14 07:42:52 PM,134.904,20.043,,,,,
285,06/20/14 07:43:52 PM,134.871,20.043,,,,,
286,06/20/14 07:44:52 PM,134.805,20.043,,,,,
287,06/20/14 07:45:52 PM,134.744,20.138,,,,,
288,06/20/14 07:46:52 PM,134.678,20.138,,,,,
289,06/20/14 07:47:52 PM,134.612,20.138,,,,,
290,06/20/14 07:48:52 PM,134.546,20.138,,,,,
291,06/20/14 07:49:52 PM,134.513,20.138,,,,,
292,06/20/14 07:50:52 PM,134.513,20.138,,,,,
293,06/20/14 07:51:52 PM,134.513,20.138,,,,,
294,06/20/14 07:52:52 PM,134.525,20.043,,,,,
295,06/20/14 07:53:52 PM,134.587,19.948,,,,,
296,06/20/14 07:54:52 PM,134.653,19.948,,,,,
297,06/20/14 07:55:52 PM,134.731,19.853,,,,,
298,06/20/14 07:56:52 PM,134.797,19.853,,,,,
299,06/20/14 07:57:52 PM,134.797,19.853,,,,,
300,06/20/14 07:58:52 PM,134.764,19.853,,,,,
301,06/20/14 07:59:52 PM,134.780,19.853,,,,,
302,06/20/14 08:00:52 PM,134.764,19.853,,,,,
303,06/20/14 08:01:52 PM,134.752,19.948,,,,,
304,06/20/14 08:02:52 PM,134.690,20.043,,,,,
305,06/20/14 08:03:52 PM,134.596,20.138,,,,,
306,06/20/14 08:04:52 PM,134.517,20.234,,,,,
307,06/20/14 08:05:52 PM,134.452,20.234,,,,,
308,06/20/14 08:06:52 PM,134.402,20.234,,,,,
309,06/20/14 08:07:52 PM,134.386,20.234,,,,,
310,06/20/14 08:08:52 PM,134.353,20.234,,,,,
311,06/20/14 08:09:52 PM,134.348,20.138,,,,,
312,06/20/14 08:10:52 PM,134.360,20.043,,,,,
313,06/20/14 08:11:52 PM,134.393,20.043,,,,,
314,06/20/14 08:12:52 PM,134.443,20.043,,,,,
315,06/20/14 08:13:52 PM,134.443,20.043,,,,,
316,06/20/14 08:14:52 PM,134.488,19.948,,,,,
317,06/20/14 08:15:52 PM,134.488,19.948,,,,,
318,06/20/14 08:16:52 PM,134.471,19.948,,,,,
319,06/20/14 08:17:52 PM,134.455,19.948,,,,,
320,06/20/14 08:18:52 PM,134.360,20.043,,,,,
321,06/20/14 08:19:52 PM,134.282,20.138,,,,,
322,06/20/14 08:20:52 PM,134.155,20.234,,,,,
323,06/20/14 08:21:52 PM,134.044,20.329,,,,,
324,06/20/14 08:22:52 PM,133.961,20.329,,,,,
325,06/20/14 08:23:52 PM,133.912,20.329,,,,,
326,06/20/14 08:24:52 PM,133.858,20.234,,,,,
327,06/20/14 08:25:52 PM,133.858,20.234,,,,,
328,06/20/14 08:26:52 PM,133.903,20.138,,,,,
329,06/20/14 08:27:52 PM,133.915,20.043,,,,,
330,06/20/14 08:28:52 PM,134.010,19.948,,,,,
331,06/20/14 08:29:52 PM,134.059,19.948,,,,,
332,06/20/14 08:30:52 PM,134.092,19.948,,,,,
333,06/20/14 08:31:52 PM,134.208,19.948,,,,,
334,06/20/14 08:32:52 PM,134.257,19.948,,,,,
335,06/20/14 08:33:52 PM,134.224,19.948,,,,,
336,06/20/14 08:34:52 PM,134.241,19.948,,,,,
337,06/20/14 08:35:52 PM,134.183,20.138,,,,,
338,06/20/14 08:36:52 PM,134.105,20.234,,,,,
339,06/20/14 08:37:52 PM,134.011,20.329,,,,,
340,06/20/14 08:38:52 PM,133.966,20.424,,,,,
341,06/20/14 08:39:52 PM,133.900,20.424,,,,,
342,06/20/14 08:40:52 PM,133.834,20.424,,,,,
343,06/20/14 08:41:52 PM,133.768,20.424,,,,,
344,06/20/14 08:42:52 PM,133.780,20.329,,,,,
345,06/20/14 08:43:52 PM,133.698,20.329,,,,,
346,06/20/14 08:44:52 PM,133.644,20.234,,,,,
347,06/20/14 08:45:52 PM,133.701,20.043,,,,,
348,06/20/14 08:46:52 PM,133.697,19.948,,,,,
349,06/20/14 08:47:52 PM,133.697,19.948,,,,,
350,06/20/14 08:48:52 PM,133.725,19.853,,,,,
351,06/20/14 08:49:52 PM,133.725,19.853,,,,,
352,06/20/14 08:50:52 PM,133.725,19.853,,,,,
353,06/20/14 08:51:52 PM,133.709,19.853,,,,,
354,06/20/14 08:52:52 PM,133.742,19.853,,,,,
355,06/20/14 08:53:52 PM,133.692,19.853,,,,,
356,06/20/14 08:54:52 PM,133.659,19.853,,,,,
357,06/20/14 08:55:52 PM,133.680,19.948,,,,,
358,06/20/14 08:56:52 PM,133.631,19.948,,,,,
359,06/20/14 08:57:52 PM,133.614,19.948,,,,,
360,06/20/14 08:58:52 PM,133.619,20.043,,,,,
361,06/20/14 08:59:52 PM,133.619,20.043,,,,,
362,06/20/14 09:00:52 PM,133.569,20.043,,,,,
363,06/20/14 09:01:52 PM,133.553,20.043,,,,,
364,06/20/14 09:02:52 PM,133.524,20.138,,,,,
365,06/20/14 09:03:52 PM,133.442,20.138,,,,,
366,06/20/14 09:04:52 PM,133.409,20.138,,,,,
367,06/20/14 09:05:52 PM,133.392,20.138,,,,,
368,06/20/14 09:06:52 PM,133.359,20.138,,,,,
369,06/20/14 09:07:52 PM,133.310,20.138,,,,,
370,06/20/14 09:08:52 PM,133.306,20.043,,,,,
371,06/20/14 09:09:52 PM,133.240,20.043,,,,,
372,06/20/14 09:10:52 PM,133.240,20.043,,,,,
373,06/20/14 09:11:52 PM,133.223,20.043,,,,,
374,06/20/14 09:12:52 PM,133.223,20.043,,,,,
375,06/20/14 09:13:52 PM,133.157,20.043,,,,,
376,06/20/14 09:14:52 PM,133.129,20.138,,,,,
377,06/20/14 09:15:52 PM,133.079,20.138,,,,,
378,06/20/14 09:16:52 PM,133.025,20.043,,,,,
379,06/20/14 09:17:52 PM,132.976,20.043,,,,,
380,06/20/14 09:18:52 PM,132.922,19.948,,,,,
381,06/20/14 09:19:52 PM,132.906,19.948,,,,,
382,06/20/14 09:20:52 PM,132.889,19.948,,,,,
383,06/20/14 09:21:52 PM,132.873,19.948,,,,,
384,06/20/14 09:22:52 PM,132.889,19.948,,,,,
385,06/20/14 09:23:52 PM,132.889,19.948,,,,,
386,06/20/14 09:24:52 PM,132.922,19.948,,,,,
387,06/20/14 09:25:52 PM,132.972,19.948,,,,,
388,06/20/14 09:26:52 PM,133.021,19.948,,,,,
389,06/20/14 09:27:52 PM,133.054,19.948,,,,,
390,06/20/14 09:28:52 PM,133.071,19.948,,,,,
391,06/20/14 09:29:52 PM,133.054,19.948,,,,,
392,06/20/14 09:30:52 PM,133.038,19.948,,,,,
393,06/20/14 09:31:52 PM,133.005,19.948,,,,,
394,06/20/14 09:32:52 PM,132.960,20.043,,,,,
395,06/20/14 09:33:52 PM,132.898,20.138,,,,,
396,06/20/14 09:34:52 PM,132.804,20.234,,,,,
397,06/20/14 09:35:52 PM,132.705,20.234,,,,,
398,06/20/14 09:36:52 PM,132.655,20.234,,,,,
399,06/20/14 09:37:52 PM,132.585,20.138,,,,,
400,06/20/14 09:38:52 PM,132.569,20.138,,,,,
401,06/20/14 09:39:52 PM,132.581,20.043,,,,,
402,06/20/14 09:40:52 PM,132.597,20.043,,,,,
403,06/20/14 09:41:52 PM,132.560,19.948,,,,,
404,06/20/14 09:42:52 PM,132.642,19.948,,,,,
405,06/20/14 09:43:52 PM,132.659,19.948,,,,,
406,06/20/14 09:44:52 PM,132.692,19.948,,,,,
407,06/20/14 09:45:52 PM,132.675,19.948,,,,,
408,06/20/14 09:46:52 PM,132.642,19.948,,,,,
409,06/20/14 09:47:52 PM,132.659,19.948,,,,,
410,06/20/14 09:48:52 PM,132.626,19.948,,,,,
411,06/20/14 09:49:52 PM,132.597,20.043,,,,,
412,06/20/14 09:50:52 PM,132.552,20.138,,,,,
413,06/20/14 09:51:52 PM,132.458,20.234,,,,,
414,06/20/14 09:52:52 PM,132.359,20.234,,,,,
415,06/20/14 09:53:52 PM,132.293,20.234,,,,,
416,06/20/14 09:54:52 PM,132.256,20.138,,,,,
417,06/20/14 09:55:52 PM,132.235,20.043,,,,,
418,06/20/14 09:56:52 PM,132.214,19.948,,,,,
419,06/20/14 09:57:52 PM,132.231,19.948,,,,,
420,06/20/14 09:58:52 PM,132.247,19.948,,,,,
421,06/20/14 09:59:52 PM,132.296,19.948,,,,,
422,06/20/14 10:00:52 PM,132.296,19.948,,,,,
423,06/20/14 10:01:52 PM,132.325,19.853,,,,,
424,06/20/14 10:02:52 PM,132.342,19.853,,,,,
425,06/20/14 10:03:52 PM,132.358,19.853,,,,,
426,06/20/14 10:04:52 PM,132.358,19.853,,,,,
427,06/20/14 10:05:52 PM,132.342,19.853,,,,,
428,06/20/14 10:06:52 PM,132.313,19.948,,,,,
429,06/20/14 10:07:52 PM,132.296,19.948,,,,,
430,06/20/14 10:08:52 PM,132.251,20.043,,,,,
431,06/20/14 10:09:52 PM,132.169,20.043,,,,,
432,06/20/14 10:10:52 PM,132.153,20.043,,,,,
433,06/20/14 10:11:52 PM,132.153,20.043,,,,,
434,06/20/14 10:12:52 PM,132.136,20.043,,,,,
435,06/20/14 10:13:52 PM,132.153,20.043,,,,,
436,06/20/14 10:14:52 PM,132.181,19.948,,,,,
437,06/20/14 10:15:52 PM,132.214,19.948,,,,,
438,06/20/14 10:16:52 PM,132.231,19.948,,,,,
439,06/20/14 10:17:52 PM,132.264,19.948,,,,,
440,06/20/14 10:18:52 PM,132.280,19.948,,,,,
441,06/20/14 10:19:52 PM,132.313,19.948,,,,,
442,06/20/14 10:20:52 PM,132.329,19.948,,,,,
443,06/20/14 10:21:52 PM,132.362,19.948,,,,,
444,06/20/14 10:22:52 PM,132.379,19.948,,,,,
445,06/20/14 10:23:52 PM,132.412,19.948,,,,,
446,06/20/14 10:24:52 PM,132.412,19.948,,,,,
447,06/20/14 10:25:52 PM,132.428,19.948,,,,,
448,06/20/14 10:26:52 PM,132.445,19.948,,,,,
449,06/20/14 10:27:52 PM,132.433,20.043,,,,,
450,06/20/14 10:28:52 PM,132.416,20.043,,,,,
451,06/20/14 10:29:52 PM,132.416,20.043,,,,,
452,06/20/14 10:30:52 PM,132.470,20.138,,,,,
453,06/20/14 10:31:52 PM,132.470,20.138,,,,,
454,06/20/14 10:32:52 PM,132.474,20.234,,,,,
455,06/20/14 10:33:52 PM,132.458,20.234,,,,,
456,06/20/14 10:34:52 PM,132.458,20.234,,,,,
457,06/20/14 10:35:52 PM,132.429,20.329,,,,,
458,06/20/14 10:36:52 PM,132.458,20.234,,,,,
459,06/20/14 10:37:52 PM,132.524,20.234,,,,,
460,06/20/14 10:38:52 PM,132.519,20.138,,,,,
461,06/20/14 10:39:52 PM,132.536,20.138,,,,,
462,06/20/14 10:40:52 PM,132.569,20.138,,,,,
463,06/20/14 10:41:52 PM,132.602,20.138,,,,,
464,06/20/14 10:42:52 PM,132.630,20.043,,,,,
